age_group,age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(18-24),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(25-33),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(34-40),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(41-50),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(51-64),age_group(65+),age_group(65+),age_group(65+),age_group(65+),age_group(65+),age_group(65+),age_group(65+),age_group(65+),age_group(65+)
housing_price_t1_disc,housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(0.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(1.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0),housing_price_t1_disc(2.0)
installment_disc,installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0),installment_disc(0.0),installment_disc(1.0),installment_disc(2.0)
default_indicator(0.0),0.8632873221490762,0.8596326420360756,0.8474283545264757,0.8409875730016858,0.8276890884262852,0.8353790050535915,0.7881629661252452,0.7888441715775857,0.7940661754197704,0.8652970235057343,0.8563304157123299,0.8675282379851881,0.8371727193641627,0.8411605233949468,0.8357124946143307,0.7982943604990621,0.8023451349547701,0.8030617132517113,0.8736084961705083,0.8862928741601643,0.8709069801850609,0.8497700083591798,0.8573029745190085,0.8496889143002841,0.8150540781190653,0.8157572504114889,0.8076547597710398,0.9032914449264344,0.8974193193385974,0.8810993347330078,0.8583492488184402,0.8636397823178954,0.8605108092377803,0.8180383923969478,0.7994313454726351,0.793440917358403,0.8671990848620937,0.8873335372125998,0.876937960763183,0.8532396951510298,0.8467250786142393,0.8518754948722709,0.7796549154340714,0.7898834555898476,0.7953153327911783,0.5704960835509139,0.554989816700611,0.7253756260434057,0.992401215805471,0.8217768147345612,0.7133450395083406,0.7191881918819188,0.8041910770617395,0.764226168901776
default_indicator(1.0),0.13671267785092375,0.14036735796392452,0.15257164547352442,0.15901242699831414,0.17231091157371475,0.16462099494640844,0.21183703387475486,0.21115582842241432,0.2059338245802296,0.1347029764942656,0.1436695842876701,0.13247176201481203,0.16282728063583723,0.15883947660505307,0.16428750538566933,0.20170563950093795,0.1976548650452299,0.1969382867482887,0.12639150382949166,0.11370712583983562,0.12909301981493917,0.1502299916408202,0.14269702548099145,0.15031108569971585,0.18494592188093478,0.18424274958851117,0.1923452402289602,0.09670855507356559,0.10258068066140258,0.11890066526699213,0.14165075118155976,0.13636021768210463,0.13948919076221958,0.1819616076030523,0.2005686545273649,0.206559082641597,0.1328009151379062,0.11266646278740025,0.12306203923681695,0.14676030484897018,0.15327492138576077,0.14812450512772912,0.22034508456592858,0.2101165444101524,0.2046846672088217,0.4295039164490861,0.445010183299389,0.27462437395659434,0.007598784194528874,0.1782231852654388,0.2866549604916594,0.28081180811808115,0.19580892293826047,0.23577383109822397
