threshold,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,precision_0_mean,precision_0_ci_lower,precision_0_ci_upper,precision_1_mean,precision_1_ci_lower,precision_1_ci_upper,recall_0_mean,recall_0_ci_lower,recall_0_ci_upper,recall_1_mean,recall_1_ci_lower,recall_1_ci_upper,f1_0_mean,f1_0_ci_lower,f1_0_ci_upper,f1_1_mean,f1_1_ci_lower,f1_1_ci_upper,TPR_mean,TPR_ci_lower,TPR_ci_upper,TNR_mean,TNR_ci_lower,TNR_ci_upper,FPR_mean,FPR_ci_lower,FPR_ci_upper,FNR_mean,FNR_ci_lower,FNR_ci_upper
0.15,0.4066043279445658,0.3905322624557583,0.4221047005692983,0.8693548796493366,0.8563087788344522,0.8864582420370413,0.1860194438416812,0.1795356325775412,0.1933073282253752,0.3373681321282108,0.3189671773963064,0.3535111119121861,0.7491144019273719,0.7227958328079687,0.78905381631298,0.4860258208003284,0.464544576824442,0.5042180065064698,0.2980235954748571,0.2880465751898337,0.3097850565825543,0.7491144019273719,0.7227958328079687,0.78905381631298,0.3373681321282108,0.3189671773963064,0.3535111119121861,0.6626318678717893,0.6464888880878138,0.6810328226036936,0.2508855980726279,0.21094618368702,0.2772041671920313
0.2,0.6364478720966563,0.6199577820321371,0.6517471493089476,0.8428151589115015,0.8353161774118898,0.8494643673286535,0.1917944549358168,0.175978047598434,0.206434356003427,0.6920239614824388,0.6703229329153089,0.709642731617259,0.3615210643090165,0.3268442655300339,0.3919189574777213,0.7599719391813322,0.7463810671072084,0.7718218002379932,0.2505703794838926,0.2304338352797354,0.2702672122187442,0.3615210643090165,0.3268442655300339,0.3919189574777213,0.6920239614824388,0.6703229329153089,0.709642731617259,0.307976038517561,0.290357268382741,0.3296770670846911,0.6384789356909835,0.6080810425222787,0.6731557344699661
0.25,0.7881724104176604,0.7809640033257942,0.7960029506140474,0.8325300582673676,0.8296771545827634,0.8352394887420682,0.176631234851672,0.1390893638478179,0.2171077127659573,0.9330634721035728,0.923809618130482,0.9418768112133816,0.0711276932462454,0.052595829049787,0.0923740637391687,0.879929145631602,0.8751962540922364,0.8847460296813102,0.1013186772825763,0.0763752792585547,0.1291338027617428,0.0711276932462454,0.052595829049787,0.0923740637391687,0.9330634721035728,0.923809618130482,0.9418768112133816,0.0669365278964274,0.0581231887866184,0.076190381869518,0.9288723067537544,0.9076259362608312,0.9474041709502128
0.3,0.8078432443595502,0.8014008015248174,0.812174536384787,0.8318685026468262,0.8296752348253635,0.8343602867663727,0.1671001957826463,0.1131369699042407,0.2231031543052002,0.9638148492837308,0.956947064245371,0.9687639702253968,0.035953489847588,0.0242699444652456,0.0521400880755414,0.8929919280755203,0.8890859623535486,0.8956040954053995,0.0591175524918697,0.0393523183530469,0.0845483480630609,0.035953489847588,0.0242699444652456,0.0521400880755414,0.9638148492837308,0.956947064245371,0.9687639702253968,0.0361851507162691,0.0312360297746031,0.043052935754629,0.964046510152412,0.9478599119244584,0.9757300555347544
0.35,0.8151538136370198,0.8103922636883683,0.8197663639247047,0.831825723499943,0.8296762168997824,0.834150335923255,0.1655129014353086,0.0913497217068645,0.25,0.9748993201597276,0.9705340502921554,0.979556609947644,0.0246745219390588,0.0145631067961165,0.0398693488727489,0.8976962866322631,0.8948771893446278,0.9003050380957403,0.0429037270990963,0.0251379582760335,0.0682652592042185,0.0246745219390588,0.0145631067961165,0.0398693488727489,0.9748993201597276,0.9705340502921554,0.979556609947644,0.0251006798402723,0.020443390052356,0.0294659497078445,0.975325478060941,0.960130651127251,0.9854368932038836
0.3999999999999999,0.8161707859225024,0.8108688975551677,0.820547385620915,0.831613612289286,0.8298352252466421,0.8337370709925591,0.1567522423591195,0.084327449786975,0.2437058823529411,0.9768042538227756,0.9714847170192492,0.9813394617216264,0.0213353942076824,0.0113259740837812,0.0348907766990291,0.8983791302599223,0.8953072971278602,0.9008699600450708,0.037515795445796,0.020046480784589,0.0603728382121733,0.0213353942076824,0.0113259740837812,0.0348907766990291,0.9768042538227756,0.9714847170192492,0.9813394617216264,0.0231957461772242,0.0186605382783735,0.0285152829807506,0.9786646057923176,0.9651092233009708,0.9886740259162188
0.4499999999999999,0.8185825285952391,0.8142299352547703,0.8223361093613112,0.8316729120543408,0.8301538498686447,0.8333622566192989,0.1557319406589437,0.0856617647058823,0.2382707299787384,0.9803459798888506,0.9757779009539076,0.9842704139438232,0.0179542346926459,0.0088804884337704,0.0291535100602144,0.899909099546925,0.8972938730851159,0.902186071655496,0.0321590486650464,0.0160874400725607,0.0514710871493445,0.0179542346926459,0.0088804884337704,0.0291535100602144,0.9803459798888506,0.9757779009539076,0.9842704139438232,0.0196540201111494,0.0157295860561769,0.0242220990460924,0.982045765307354,0.9708464899397856,0.9911195115662296
0.49999999999999994,0.8185399020887211,0.814223715348585,0.8229365295559793,0.8316460927471937,0.8300026344980588,0.8336590715400423,0.15858809268769128,0.065986468790921,0.24549050632911384,0.9802977602612428,0.9745855331660398,0.9846185211256895,0.018494985580009494,0.007258361573596582,0.029975728155339793,0.8998727692089709,0.8971217139331745,0.9025544296101611,0.033077451642404394,0.01305616664961288,0.05309911324702872,0.018494985580009494,0.007258361573596582,0.029975728155339793,0.9802977602612428,0.9745855331660398,0.9846185211256895,0.019702239738757094,0.015381478874310552,0.025414466833960193,0.9815050144199905,0.9700242718446602,0.9927416384264034
